release_version,sample_id,item_index,additive_name_raw,additive_name,amount_raw,amount_value,amount_unit,gold_label,binary_label,food_category_code,food_category_name,category_path_codes,category_path_names,evidence_status,evidence_rule_category_code,evidence_rule_category_name,evidence_additive_name,cns,ins,max_amount,rule_unit,remark,calculation_basis,candidate_rule_count,source_standard,correction_applied
partial-dataset-v1.0.0,53,2,海藻酸丙二醇酯,海藻酸丙二醇酯,2.5g/kg,2.5,g/kg,SAFE,SAFE,14.02.03,果蔬汁(浆)类饮料,14.02.03 > 14.02 > 14.0,果蔬汁(浆)类饮料 > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.02.03,果蔬汁(浆)类饮料,海藻酸丙二醇酯,20.01,405,3.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",,2,GB 2760-2024,False
partial-dataset-v1.0.0,53,3,β-环状糊精,β-环状糊精,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,14.02.03,果蔬汁(浆)类饮料,14.02.03 > 14.02 > 14.0,果蔬汁(浆)类饮料 > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.02.03,果蔬汁(浆)类饮料,β-环状糊精,20.024,459,0.5,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",1,GB 2760-2024,False
partial-dataset-v1.0.0,54,1,阿斯巴甜,阿斯巴甜,0.6g/kg,0.6,g/kg,SAFE,SAFE,06.06,"即食谷物,包括碾轧燕麦(片)",06.06 > 06.0,"即食谷物,包括碾轧燕麦(片) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.06,"即食谷物,包括碾轧燕麦(片)",阿斯巴甜,19.004,951,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,54,2,"胭脂树橙(又名红木素,降红木素)","胭脂树橙(又名红木素,降红木素)",0.105g/kg,0.105,g/kg,RISK_OVERLIMIT,RISK,06.06,"即食谷物,包括碾轧燕麦(片)",06.06 > 06.0,"即食谷物,包括碾轧燕麦(片) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.06,"即食谷物,包括碾轧燕麦(片)","胭脂树橙(又名红木素,降红木素)",8.144,160b,0.07,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,54,3,β-胡萝卜素,β-胡萝卜素,0.5g/kg,0.5,g/kg,RISK_OVERLIMIT,RISK,06.06,"即食谷物,包括碾轧燕麦(片)",06.06 > 06.0,"即食谷物,包括碾轧燕麦(片) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.06,"即食谷物,包括碾轧燕麦(片)",β-胡萝卜素,8.01,160a,0.4,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,54,4,茶多酚,茶多酚,0.15g/kg,0.15,g/kg,SAFE,SAFE,06.06,"即食谷物,包括碾轧燕麦(片)",06.06 > 06.0,"即食谷物,包括碾轧燕麦(片) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.06,"即食谷物,包括碾轧燕麦(片)","茶多酚(又名维多酚,简称""TP"")",4.005,,0.2,g/kg,,以油脂中儿茶素计,1,GB 2760-2024,False
partial-dataset-v1.0.0,55,1,纽甜,纽甜,0.02g/kg,0.02,g/kg,SAFE,SAFE,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),06.09 > 06.0,"谷类和淀粉类甜品(如米布丁、木薯布丁) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),纽甜,19.019,961,0.033,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,55,2,日落黄及其铝色淀,日落黄及其铝色淀,0.016g/kg,0.016,g/kg,SAFE,SAFE,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),06.09 > 06.0,"谷类和淀粉类甜品(如米布丁、木薯布丁) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",8.006,110,0.02,g/kg,"如用于布丁粉,按冲调倍数增加使用量",以日落黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,55,3,β-胡萝卜素,β-胡萝卜素,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),06.09 > 06.0,"谷类和淀粉类甜品(如米布丁、木薯布丁) > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,56,1,赤藓红及其铝色淀,赤藓红及其铝色淀,0.03g/kg,0.03,g/kg,SAFE,SAFE,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.01.01可可制品除外),"赤藓红及其铝色淀(包括赤藓红,赤藓红铝色淀)",8.003,127,0.05,g/kg,,以赤藓红计,1,GB 2760-2024,False
partial-dataset-v1.0.0,56,2,靛蓝及其铝色淀,靛蓝及其铝色淀,0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.01.01可可制品除外),"靛蓝及其铝色淀(包括靛蓝,靛蓝铝色淀)",8.008,132,0.1,g/kg,,以靛蓝计,1,GB 2760-2024,False
partial-dataset-v1.0.0,56,3,阿斯巴甜,阿斯巴甜,2.5g/kg,2.5,g/kg,SAFE,SAFE,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.01,"可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品",阿斯巴甜,19.004,951,3.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,56,4,二氧化钛,二氧化钛,2.5g/kg,2.5,g/kg,RISK_OVERLIMIT,RISK,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.01,"可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品",二氧化钛,8.011,171,2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,57,1,β-胡萝卜素,β-胡萝卜素,0.6g/kg,0.6,g/kg,SAFE,SAFE,01.06.02,熟化干酪,01.06.02 > 01.06 > 01.0,熟化干酪 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06.02,熟化干酪,β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,57,2,"胭脂树橙(又名红木素,降红木素)","胭脂树橙(又名红木素,降红木素)",0.48g/kg,0.48,g/kg,SAFE,SAFE,01.06.02,熟化干酪,01.06.02 > 01.06 > 01.0,熟化干酪 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06.02,熟化干酪,"胭脂树橙(又名红木素,降红木素)",8.144,160b,0.6,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,57,3,刺云实胶,刺云实胶,10g/kg,10.0,g/kg,RISK_OVERLIMIT,RISK,01.06.02,熟化干酪,01.06.02 > 01.06 > 01.0,熟化干酪 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06,干酪、再制干酪、干酪制品及干酪类似品,刺云实胶,20.041,417,8.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,57,4,纳他霉素,纳他霉素,0.4g/kg,0.4,g/kg,RISK_OVERLIMIT,RISK,01.06.02,熟化干酪,01.06.02 > 01.06 > 01.0,熟化干酪 > 干酪、再制干酪、干酪制品及干酪类似品 > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),supporting_rule_found,01.06,干酪、再制干酪、干酪制品及干酪类似品,纳他霉素,17.03,235,0.3,g/kg,"表面使用,残留量<10mg/kg",,1,GB 2760-2024,False
partial-dataset-v1.0.0,58,1,叶黄素,叶黄素,0.03g/kg,0.03,g/kg,SAFE,SAFE,06.04.02.01,杂粮罐头,06.04.02.01 > 06.04.02 > 06.04 > 06.0,"杂粮罐头 > 杂粮制品 > 杂粮粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.04.02.01,杂粮罐头,叶黄素,8.146,161b(i),0.05,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,58,2,蔗糖脂肪酸酯,蔗糖脂肪酸酯,1.2g/kg,1.2,g/kg,SAFE,SAFE,06.04.02.01,杂粮罐头,06.04.02.01 > 06.04.02 > 06.04 > 06.0,"杂粮罐头 > 杂粮制品 > 杂粮粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.04.02.01,杂粮罐头,蔗糖脂肪酸酯,10.001,473,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,58,3,磷酸及磷酸盐,磷酸及磷酸盐,2.0g/kg,2.0,g/kg,RISK_OVERLIMIT,RISK,06.04.02.01,杂粮罐头,06.04.02.01 > 06.04.02 > 06.04 > 06.0,"杂粮罐头 > 杂粮制品 > 杂粮粉及其制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.04.02.01,杂粮罐头,"磷酸及磷酸盐[包括磷酸,焦磷酸二氢二钠,焦磷酸钠,磷酸二氢钙,磷酸二氢钾,磷酸氢二铵,磷酸氢二钾,磷酸氢钙,磷酸三钙,磷酸三钾,磷酸三钠,多聚磷酸钠(包括六偏磷酸钠),三聚磷酸钠,磷酸二氢钠,磷酸氢二钠,焦磷酸四钾,焦磷酸一氢三钠,聚偏磷酸钾,酸式焦磷酸钙]",1.106,338,1.5,g/kg,,磷酸根(PO43- )计,1,GB 2760-2024,False
partial-dataset-v1.0.0,59,1,海藻酸丙二醇酯,海藻酸丙二醇酯,0.6g/kg,0.6,g/kg,SAFE,SAFE,03.01,冰淇淋、雪糕类,03.01 > 03.0,冰淇淋、雪糕类 > 冷冻饮品,supporting_rule_found,03.01,冰淇淋、雪糕类,海藻酸丙二醇酯,20.01,405,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,59,2,"硬脂酰乳酸钠,硬脂酰乳酸钙","硬脂酰乳酸钠,硬脂酰乳酸钙",1.6g/kg,1.6,g/kg,SAFE,SAFE,03.01,冰淇淋、雪糕类,03.01 > 03.0,冰淇淋、雪糕类 > 冷冻饮品,supporting_rule_found,03.01,冰淇淋、雪糕类,"硬脂酰乳酸钠,硬脂酰乳酸钙",10.011,481(i),2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,59,3,决明胶,决明胶,3g/kg,3.0,g/kg,RISK_OVERLIMIT,RISK,03.01,冰淇淋、雪糕类,03.01 > 03.0,冰淇淋、雪糕类 > 冷冻饮品,supporting_rule_found,03.01,冰淇淋、雪糕类,决明胶,20.045,427,2.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,60,1,胭脂树橙,胭脂树橙,0.015g/kg,0.015,g/kg,SAFE,SAFE,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,"胭脂树橙(又名红木素,降红木素)",8.144,160b,0.025,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,60,2,日落黄及其铝色淀,日落黄及其铝色淀,0.45g/kg,0.45,g/kg,RISK_OVERLIMIT,RISK,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,05.01.02 > 05.01 > 05.0,"巧克力和巧克力制品、除05.01.01以外的可可制品 > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",8.006,110,0.3,g/kg,,以日落黄计,2,GB 2760-2024,False
partial-dataset-v1.0.0,61,1,β-胡萝卜素,β-胡萝卜素,0.6g/kg,0.6,g/kg,SAFE,SAFE,06.11,面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉,06.11 > 06.0,"面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.11,面糊 (如用于鱼和禽肉的拖面粉)、裹粉、煎炸粉,β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,61,2,磷酸及磷酸盐,磷酸及磷酸盐,4.0g/kg,4.0,g/kg,SAFE,SAFE,06.11,面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉,06.11 > 06.0,"面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.11,面糊 (如用于鱼和禽肉的拖面粉)、裹粉、煎炸粉,"磷酸及磷酸盐[包括磷酸,焦磷酸二氢二钠,焦磷酸钠,磷酸二氢钙,磷酸二氢钾,磷酸氢二铵,磷酸氢二钾,磷酸氢钙,磷酸三钙,磷酸三钾,磷酸三钠,多聚磷酸钠(包括六偏磷酸钠),三聚磷酸钠,磷酸二氢钠,磷酸氢二钠,焦磷酸四钾,焦磷酸一氢三钠,聚偏磷酸钾,酸式焦磷酸钙]",1.106,338,5.0,g/kg,"可单独或混合使用,可按裹费率增加使用量",磷酸根(PO43- ),1,GB 2760-2024,False
partial-dataset-v1.0.0,61,3,"L(+)-酒石酸,dl-酒石酸","L(+)-酒石酸,dl-酒石酸",15g/kg,15.0,g/kg,RISK_OVERLIMIT,RISK,06.11,面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉,06.11 > 06.0,"面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,"L(+)-酒石酸,dl-酒石酸",1.111,334,10.0,g/kg,,酒石酸,1,GB 2760-2024,False
partial-dataset-v1.0.0,61,4,姜黄素,姜黄素,0.5g/kg,0.5,g/kg,RISK_OVERLIMIT,RISK,06.11,面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉,06.11 > 06.0,"面糊(如用于鱼和禽肉的拖面糊)、裹粉、煎炸粉 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.11,面糊(如用于鱼和禽肉的拖面粉糊)、裹粉、煎炸粉,姜黄素,8.132,100,0.3,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,62,1,β-胡萝卜素,β-胡萝卜素,0.8g/kg,0.8,g/kg,SAFE,SAFE,04.01.02.08,蜜饯,04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,62,2,苯甲酸,苯甲酸,0.3g/kg,0.3,g/kg,SAFE,SAFE,04.01.02.08,蜜饯,04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,0.5,g/kg,,以苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,62,3,柠檬黄及其铝色淀,柠檬黄及其铝色淀,0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,04.01.02.08,蜜饯,04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02.08,蜜饯,"柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)",8.005,102,0.1,g/kg,,以柠檬黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,62,4,爱德万甜,爱德万甜,0.1g/kg,0.1,g/kg,SAFE,SAFE,04.01.02.08,蜜饯,04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02,加工水果,爱德万甜,19.026,969,0.12,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,62,5,肌醇六磷酸,肌醇六磷酸,0.3g/kg,0.3,g/kg,RISK_OVERLIMIT,RISK,04.01.02.08,蜜饯,04.01.02.08 > 04.01.02 > 04.01 > 04.0,蜜饯 > 加工水果 > 水果 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.01.02,加工水果,"植酸(又名肌醇六磷酸),植酸钠",4.006,391,0.2,g/kg,,以植酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,63,1,焦糖色(亚硫酸铵法),焦糖色(亚硫酸铵法),30.0g/L,30.0,g/L,SAFE,SAFE,15.01.03,白兰地,15.01.03 > 15.01 > 15.0,白兰地 > 蒸馏酒 > 酒类,supporting_rule_found,15.01.03,白兰地,焦糖色(亚硫酸铵法),8.109,150d,50.0,g/L,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,63,2,焦糖色(苛性硫酸盐法),焦糖色(苛性硫酸盐法),8g/L,8.0,g/L,RISK_OVERLIMIT,RISK,15.01.03,白兰地,15.01.03 > 15.01 > 15.0,白兰地 > 蒸馏酒 > 酒类,supporting_rule_found,15.01.03,白兰地,焦糖色(苛性硫酸盐法),8.151,150b,6.0,g/L,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,63,3,紫胶(又名虫胶),紫胶(又名虫胶),0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,15.01.03,白兰地,15.01.03 > 15.01 > 15.0,白兰地 > 蒸馏酒 > 酒类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,64,1,对羟基苯甲酸酯类及其钠盐,对羟基苯甲酸酯类及其钠盐,0.3g/kg,0.3,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02.02,调味酱,"对羟基苯甲酸酯类及其钠盐(包括对羟基苯甲酸甲酯钠,对羟基苯甲酸乙酯,对羟基苯甲酸乙酯钠)",17.032,219,0.25,g/kg,,对羟基苯甲酸计,1,GB 2760-2024,False
partial-dataset-v1.0.0,64,2,三氯蔗糖,三氯蔗糖,0.2g/kg,0.2,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10,复合调味料,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,64,3,苯甲酸及其钠盐,苯甲酸及其钠盐,0.8g/kg,0.8,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,1.0,g/kg,,以苯甲酸计,2,GB 2760-2024,False
partial-dataset-v1.0.0,65,1,β-阿朴-8'-胡萝卜素醛,β-阿朴-8'-胡萝卜素醛,0.006g/kg,0.006,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,β-阿朴-8'-胡萝卜素醛,8.018,160e,0.005,g/kg,,以β-阿朴-8'-胡萝卜素醛计,1,GB 2760-2024,False
partial-dataset-v1.0.0,65,2,β-胡萝卜素,β-胡萝卜素,1.5g/kg,1.5,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,β-胡萝卜素,8.01,160a,2.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,65,3,阿斯巴甜,阿斯巴甜,1.5g/kg,1.5,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,阿斯巴甜,19.004,951,2.0,g/kg,,,1,GB 2760-2024,True
partial-dataset-v1.0.0,65,4,番茄红,番茄红,0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,番茄红素,8.017,160d,0.04,g/kg,,以纯番茄红素计,1,GB 2760-2024,True
partial-dataset-v1.0.0,66,1,双乙酰酒石酸单双甘油酯,双乙酰酒石酸单双甘油酯,0.3g/kg,0.3,g/kg,RISK_FORBIDDEN,RISK,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,66,2,β-胡萝卜素,β-胡萝卜素,0.15g/kg,0.15,g/kg,SAFE,SAFE,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.04,蔬菜罐头,β-胡萝卜素,8.01,160a,0.2,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,66,3,阿斯巴甜,阿斯巴甜,0.9g/kg,0.9,g/kg,SAFE,SAFE,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.04,蔬菜罐头,阿斯巴甜,19.004,951,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,66,4,二氧化硫及亚硫酸盐,二氧化硫及亚硫酸盐,0.06g/kg,0.06,g/kg,RISK_OVERLIMIT,RISK,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.04,蔬菜罐头,"二氧化硫及亚硫酸盐(包括二氧化硫,焦亚 硫酸钾,焦亚硫酸钠,亚硫酸钠,亚硫酸氢钠,低亚硫酸钠)",5.001,220,0.05,g/kg,,二氧化硫残留量计,2,GB 2760-2024,False
partial-dataset-v1.0.0,67,1,红花黄,红花黄,0.1g/kg,0.1,g/kg,SAFE,SAFE,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.04,蔬菜罐头,红花黄,8.103,,0.2,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,67,2,氯化钙,氯化钙,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,supporting_rule_found,04.02.02.04,蔬菜罐头,氯化钙,18.002,509,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,67,3,冰结构蛋白,冰结构蛋白,0.1g/kg,0.1,g/kg,RISK_FORBIDDEN,RISK,04.02.02.04,蔬菜罐头,04.02.02.04 > 04.02.02 > 04.02 > 04.0,蔬菜罐头 > 加工蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
